doc_id,art_id,entity_text,entity_label,pattern_group,full_context,words_before_count,words_after_count
F5B39E56,F5B39E56_56TER,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"preventivo impuesta por el órgano jurisdiccional , así como los Planes Individualizados de Ejecución , los cuales son aprobados por el juez de ejecución especializado , mismos que contempla la **ley de la materia** ; Proponer la celebración de convenios y / o acuerdos de colaboración con instituciones y organismos públicos , privados , así como asociaciones civiles , con la finalidad de garantizar",30,30
F5B39E56,F5B39E56_56TER,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"establecido en la Ley Nacional de Ejecución Penal ; Participar en las acciones y actividades que desarrollen los miembros del Sistema Integral de Justicia Penal para Adolescentes que contempla la **ley de la materia** ; Promover , respetar , proteger y garantizar los derechos humanos de las personas adolescentes o adultas jóvenes que se encuentran a disposición de la autoridad administrativa en los Centros",30,30
F5B39E56,F5B39E56_59,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,Dirigir la integración del anteproyecto de presupuesto anual de servicios personales de la Secretaría ; Coordinar y supervisar la entrega de estímulos y recompensas en los términos previstos por la **ley de la materia** y las Condiciones Generales de Trabajo del personal de la Secretaría ; Se deroga . Coadyuvar en la aplicación de las resoluciones emitidas por la Comisión de Honor y Justicia,30,30
1845EF43,1845EF43_37,Ley en la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"serán conforme lo que determina el presente ordenamiento . Las funciones de los integrantes de los Órganos de Representación Ciudadana electos en las unidades habitacionales que se rijan en la **Ley en la materia** de condominios , serán distintas e independientes , y sujetas a lo establecido en la Ley de Participación Ciudadana del Distrito Federal , aun cuando en la representación de estos",30,30
FB6CCCAE,FB6CCCAE_30,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"Procuraduría de Protección Federal , de conformidad con lo establecido en la Ley General . Lo anterior sin perjuicio de lo dispuesto en materia de conservación de archivos por la **ley de la materia** en la Ciudad de México . Contar con un registro de familias de acogida y de las niñas , niños y adolescentes acogidos por éstas . Registrar , capacitar ,",30,30
FB6CCCAE,FB6CCCAE_48,Ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,la Ley de Víctimas para la Ciudad de México ; o con motivo de una Declaración Especial de ausencia respecto de sus progenitores o cuidadores en los términos de la **Ley de la materia** . Párrafo adicionado G . O . CDMX 10 / 10 / 23,30,13
690FA405,690FA405_26,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"El Gobierno de la Ciudad , por conducto de las autoridades responsables , velará por el respeto de la voluntad anticipada en términos de lo que se establezca en la **ley de la materia** .",30,1
690FA405,690FA405_35,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"políticos , proselitismo o propaganda política . El culto público se celebrará ordinariamente en los templos , cuando de manera extraordinaria se celebre fuera de éstos deberá sujetarse a la **ley de la materia** . Asimismo , la libertad de religión implica el derecho a : La libertad de adoptar la creencia religiosa que más le agrade y profesar , en forma individual ,",30,30
690FA405,690FA405_36,ley en la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"decisiones de acuerdo con las leyes , planes y programas correspondientes ; y La reparación de los daños causados por la actuación de las autoridades , de acuerdo con la **ley en la materia** . La buena administración pública deberá centrarse en la persona , conforme a los principios de generalidad , uniformidad , derecho a la información , transparencia , regularidad , continuidad",30,30
690FA405,690FA405_38,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"afectaciones concretas y que sean emitidas por razones de origen , nacionalidad , orientación sexual , identidad de género , expresión de género , características sexuales y demás , la **ley de la materia** sancionará este tipo de expresiones . La protesta social es una expresión del ejercicio de los derechos a la libertad de pensamiento , expresión y reunión , así como de",30,30
690FA405,690FA405_41,ley en la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"de acceder a la información que tienen en su poder las entidades públicas es correlativo al deber de proporcionar información de interés general de conformidad con las disposiciones de la **ley en la materia** , bajo el principio de Gobierno Abierto . La información pública generada , obtenida , adquirida , transformada o en posesión de los sujetos obligados será pública , transparente y",30,30
690FA405,690FA405_41,Ley en la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"a la rectificación de éstos , sin discriminación alguna , para lo que se deberán habilitar todos los medios y acciones disponibles en los términos y condiciones que establezca la **Ley en la materia** y demás normas aplicables . La información sólo podrá reservarse temporalmente en los casos que se acredite ampliamente la afectación del interés público en los términos previamente establecidos para ello",30,30
690FA405,690FA405_61,Ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"estarán vinculadas con el derecho a un medio ambiente sano , con el fin de que los servicios ambientales que proporcionan las áreas protegidas no se vean afectados . La **Ley de la materia** establecerá a los particulares la manera de ejercer esta garantía y sus obligaciones que deberá , ser solidarias , objetivas y razonables Los particulares son corresponsables en la garantía del",30,30
690FA405,690FA405_80,ley en la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"a las personas con discapacidad . A dicha revisión , se invitarán a participar a organismos de derechos humanos , así como a organizaciones de personas con discapacidad . La **ley en la materia** establecerá las medidas y acciones que contribuyan a lograr la equiparación de oportunidades para la plena integración al desarrollo de las personas con discapacidad , garantizando en todo momento su",30,30
690FA405,690FA405_89,ley en la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"vida plena y productiva o su reintegración a la vida familiar ; el respeto de los derechos de las personas asistidas ; y las demás que se establezcan en la **ley en la materia** . Las instituciones que ofrecen servicios de asistencia social lo harán sin fines de lucro , sin ningún tipo de discriminación , mediante personal calificado y responsable , garantizando el",30,30
690FA405,690FA405_100,Ley en la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"cultural y natural , material e inmaterial en condiciones de igualdad , diversidad , accesibilidad , equidad y no discriminación en las condiciones que establezca la Constitución Local , la **Ley en la materia** y otros instrumentos nacionales e internacionales . Se garantizará que las personas , pueblos , barrios originarios , comunidades y colectivos tengan acceso a la cultura , participen activamente y",30,30
690FA405,690FA405_103,ley en la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"dependencias , instituciones públicas y privadas , con el objetivo de garantizar el acceso efectivo de las víctimas a los derechos , mecanismos , procedimientos y servicios que establece esta **ley en la materia** y demás normas aplicables .",30,5
98C6B489,98C6B489_6,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"Ser votados para todos los cargos de elección popular en de México , así como para contender para ser reelectos en los casos y con las calidades que establece la **ley de la materia** ; así como solicitar su registro para su candidatura sin partido , cuando cumplan los requisitos , condiciones y términos que determine este Código . El derecho de solicitar el",30,30
98C6B489,98C6B489_6,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"de consulta ciudadana , plebiscito , referéndum e iniciativa ciudadana , revocación de mandato , consulta popular y demás instrumentos y mecanismos de participación ciudadana en los términos de la **ley de la materia** . XVI . Participar como observadoras y observadores en todas las etapas de los procesos electorales locales y de participación ciudadana , en los términos de , este Código y",30,30
98C6B489,98C6B489_6,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"de los derechos establecidos en esta ley a las personas de los grupos de atención señalados en el artículo 11 de Se considera información reservada en los términos de la **ley de la materia** y para toda persona , las medidas de seguridad contenidas en las boletas electorales , así como aquella que determine el órgano interno competente del Instituto Electoral . Los ciudadanos",30,30
98C6B489,98C6B489_29,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"los concejales titulares , dejare de desempeñar su cargo por un periodo mayor a sesenta días naturales , será sustituido por su suplente , en los términos establecidos por la **ley de la materia** . En los casos en que la o el suplente no asuma el cargo , la vacante será cubierta por la o el concejal de la fórmula siguiente registrada en",30,30
98C6B489,98C6B489_50,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"36 , Apartado C , numerales 1 , 2 y 3 de , en los asuntos de su competencia y en los términos , plazos y procedimientos que establezca la **ley de la materia** . XLVII . Establecer los términos en los que el Instituto Electoral deberá asumir y desarrollar las funciones de fiscalización que sean delegadas por el Instituto Nacional , observando los",30,30
98C6B489,98C6B489_94,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"el mejoramiento de las normas que regulan las relaciones en la comunidad , a través de los mecanismos de democracia directa y participativa reconocidos por de de México y la **ley de la materia** , contemplando para este fin el uso intensivo de las tecnologías de información y comunicación ; VI . Proponer a de Educación Cívica y Construcción de Ciudadanía mecanismos de coordinación",30,30
98C6B489,98C6B489_96,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"cada una de las demarcaciones territoriales , considerando los criterios de población y configuración geográfica , así como de identidad social , cultural , étnica y económica que establezca la **ley de la materia** ; XV . Instrumentar los trámites para la recepción de solicitudes de las y los ciudadanos que quieran participar como observadores electorales y , en su caso , de los",30,30
98C6B489,98C6B489_143,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"Todas las personas servidoras públicas del Instituto Electoral están sujetos al régimen de responsabilidades de las y los servidores públicos previsto en de de México , la **ley de la materia** que de ella emane y a las disposiciones que establezcan los Sistemas Nacional y Local Anticorrupción .",27,17
98C6B489,98C6B489_160,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,", permanencia y separación de los integrantes del Servicio Profesional Electoral Nacional del Instituto podrán ser controvertidos ante el Tribunal Electoral , a través de los procedimientos previstos en la **ley de la materia** , así como en las disposiciones de , el Estatuto del Servicio y demás normas aplicables , una vez agotadas las instancias que establezca el Estatuto . SECCIÓN SEXTA DERECHOS",30,30
98C6B489,98C6B489_176,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"en , Estados , Municipios , de de México o particular . Las Magistradas y Magistrados Electorales están sujetas al régimen de responsabilidades de los servidores públicos establecido en la **ley de la materia** . Gozan de la garantía de inamovilidad . Sólo pueden ser suspendidos , destituidos o inhabilitados del cargo , en términos del Título Cuarto de la Constitución Local y de",30,30
98C6B489,98C6B489_179,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"23 / 12 / 2024 II . Los juicios por actos y resoluciones de las autoridades electorales en los procedimientos de participación ciudadana que expresamente establezcan este Código y la **ley de la materia** ; III . Los juicios por actos y resoluciones de las autoridades electorales en los procedimientos de participación ciudadana que expresamente establezcan , el presente Código , y la ley",30,30
98C6B489,98C6B489_179,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"materia ; III . Los juicios por actos y resoluciones de las autoridades electorales en los procedimientos de participación ciudadana que expresamente establezcan , el presente Código , y la **ley de la materia** ; IV . Los juicios para salvaguardar los derechos político - electorales de los ciudadanos , en contra de las determinaciones de las autoridades electorales locales , así como de",30,30
98C6B489,98C6B489_181,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"manuales e instructivos que sean necesarios para el desempeño de las funciones de , así como de la estructura administrativa de su área , en los términos que establezca la **ley de la materia** ; y XIV . Las demás que prevea este Código y Electoral .",30,13
98C6B489,98C6B489_294,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"las campañas respectivas ; V . El cargo o los cargos a postulación ; VI . Para el caso de la interposición de los medios de impugnación previstos en la **ley de la materia** , quien ostentaría la representación de electoral ; VII . El nombre del responsable de la administración de los recursos de campaña y de la presentación de los informes correspondientes",30,30
98C6B489,98C6B489_367,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"u opinión , en lugares céntricos y de fácil acceso . Las bases para la regulación del sistema de votación electrónica en temas de participación ciudadana quedarán establecidas en la **ley de la materia** . Los Partidos Políticos que integran el Consejo General fungirán como garantes de los procesos de participación ciudadana .",30,19
98C6B489,98C6B489_466,Ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"de ejercicio del cargo , así como la especialización por materia ; V . Requisitos para cada tipo de cargo , en los términos establecidos por la Constitución Local y **Ley de la materia** ; VI . Documentación para acreditar el cumplimiento de los requisitos ; VII . Etapas y fechas del proceso de elección de las personas juzgadoras , desde la etapa de",30,30
98C6B489,98C6B489_468,Ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,", inclusivos , accesibles y deberán garantizar la participación de todas las personas interesadas que cumplan con los requisitos , condiciones y términos que determine la Constitución Local , la **Ley de la materia** y este Código . Cada Poder de la Ciudad de México instalará un Comité de Evaluación a través de los mecanismos que determinen dentro de los treinta días naturales posteriores",30,30
98C6B489,98C6B489_468,Ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"de elegibilidad a través de la documentación que presenten , sin que puedan exigirse requisitos adicionales a los establecidos en la Constitución Federal , Ley General , Constitución Local , **Ley de la materia** y este Código . Los Comités publicarán la lista de las personas que hayan cumplido con los requisitos constitucionales de elegibilidad . Las candidaturas que hayan sido rechazadas podrán impugnar",30,30
98C6B489,98C6B489_468,Ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"de género , publicarán los resultados en los estrados habilitados y los remitirán a cada Poder para su aprobación en términos de lo previsto en la Constitución Local , la **Ley de la materia** y de conformidad con lo siguiente : I . El Poder Ejecutivo , por conducto de la persona titular de la Jefatura de Gobierno ; II . El Poder Legislativo",30,30
EEDDE287,EEDDE287_7,Ley en la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"La vigilancia y fiscalización del ejercicio de los recursos económicos de origen federal se sujetará a las disposiciones de la **Ley en la materia** . En la misma forma se procederá respecto de los recursos aplicados en programas con las demás entidades federativas , informando puntualmente a la Comisión sobre los avances o resultados",20,30
EEDDE287,EEDDE287_18QUATER,Ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"la Ciudad de México ; XVII . Llevar el registro patrimonial de los servidores públicos de la Auditoría Superior , y en su caso aplicar las sanciones que establezca la **Ley de la materia** ; XVIII . Calificar los pliegos preventivos de responsabilidades que formulen las áreas contables de la Auditoría Superior , de conformidad con la normatividad aplicable en la materia ; XIX",30,30
1CF89C01,1CF89C01_10,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"ejercicio de la función notarial en favor de las personas que resulten triunfadoras en el examen público de oposición correspondiente y acrediten los demás requisitos que al efecto establezca la **ley de la materia** , misma que invariablemente será desempeñada por profesionales del Derecho independientes económica y jerárquicamente del poder público ; Emitir anualmente , los tabuladores de sueldos de las personas servidoras públicas",30,30
1CF89C01,1CF89C01_10,ley en la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"los montos de endeudamiento necesarios para el financiamiento del Presupuesto de Egresos de la Ciudad e informar sobre el ejercicio de los recursos correspondientes en los términos que disponga la **ley en la materia** ; Realizar estudios , análisis e investigaciones apropiadas que permitan proponer al Gobierno Federal la implementación de políticas de recuperación de los salarios mínimos históricos de las personas trabajadoras de",30,30
1CF89C01,1CF89C01_26,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"con las autoridades respectivas a fin de que en la elaboración y actualización del padrón de establecimientos mercantiles , se cuente con la información que establezca para tal efecto la **ley de la materia** ; Integrar , autorizar y publicar el registro de clasificación de los títulos y contenidos de videojuegos , para su operación comercial en los establecimientos mercantiles , de conformidad con",30,30
1CF89C01,1CF89C01_26,ley en la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"asimismo , coadyuvar en las acciones de protección y conservación que realice la Autoridad del Centro Histórico y las instituciones públicas y privadas de acuerdo a lo que determine la **ley en la materia** ; Proponer y coordinar , en su caso , las acciones de la persona titular de la Jefatura de Gobierno relacionadas con el Sistema Integral de Derechos Humanos , así",30,30
1CF89C01,1CF89C01_28,Ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"como informar y atender los requerimientos de información que conforme a su competencia requiera el Sistema Anticorrupción de la Ciudad de México o su Comité Coordinador en términos de la **Ley de la materia** ; Aportar toda la información en el ámbito de su competencia para la debida integración y operación de la Plataforma Digital del Sistema Anticorrupción de la Ciudad de México ,",30,30
1CF89C01,1CF89C01_28,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"información en el ámbito de su competencia para la debida integración y operación de la Plataforma Digital del Sistema Anticorrupción de la Ciudad de México , en términos de la **ley de la materia** ; Llevar y normar el registro de las personas servidoras públicas sancionados de la Administración Pública de la Ciudad . También registrará la información sobre las sanciones administrativas que ,",30,30
1CF89C01,1CF89C01_28,Ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"el combate a la corrupción en la Ciudad ; Formar parte del Sistema de Anticorrupción y de Fiscalización , ambos de la Ciudad de México , en términos de la **Ley de la materia** ; Colaborar en el marco del Sistema Anticorrupción de la Ciudad de México y de los Sistemas Nacional y Local de Fiscalización , en el establecimiento de las bases y",30,30
1CF89C01,1CF89C01_31,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,Fracción adicionada G . O . CDMX 03 / 10 / 24 Otorgar y revocar las licencias relativas a la instalación de medios publicitarios conforme a lo dispuesto en la **ley de la materia** Fracción adicionada G . O . CDMX 03 / 10 / 24 Determinar los corredores publicitarios ; y Fracción adicionada G . O . CDMX 03 / 10 / 24,30,30
1CF89C01,1CF89C01_43,Ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"actualización y simplificación del marco normativo jurídico ; Dirigir , organizar , supervisar y controlar la defensoría de oficio del fuero común en la Ciudad , de conformidad con la **Ley de la materia** , así como prestar los servicios de defensoría de oficio , de orientación y asistencia jurídica ; Publicar , difundir y distribuir la Gaceta Oficial de la Ciudad de México",30,30
86FB6857,86FB6857_29,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"método de consulta a las personas que habitan la o las demarcaciones territoriales , colonias , pueblos o barrios , sujetas a análisis , en los términos que establezca la **ley de la materia** . Si el territorio o territorios susceptibles de afectarse tuviera población de pueblos , barrios originarios y comunidades indígenas residentes , se estará , además , a lo que establezca",30,30
86FB6857,86FB6857_29,ley en la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"Si el territorio o territorios susceptibles de afectarse tuviera población de pueblos , barrios originarios y comunidades indígenas residentes , se estará , además , a lo que establezca la **ley en la materia** y los tratados internacionales relativos a la misma , favoreciendo en todo tiempo a las personas la protección más amplia .",30,21
FC3F5431,FC3F5431_71TER,Ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"preparatoria se disminuirá la pena una tercera parte , según el delito que se trate , excepto cuando estén relacionados con delincuencia organizada , en cuyo caso se aplicará la **Ley de la materia** . Este beneficio no es aplicable para los delitos de Homicidio , previsto en el artículo 123 en relación al 18 , párrafo segundo ; Secuestro , contenido en los",30,30
FC3F5431,FC3F5431_224,Ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"como : los servicios hidráulicos , eléctricos y de seguridad ciudadana y protección civil , el Sistema Integrado de Transporte Público y sus servicios auxiliares o conexos establecidos en la **Ley de la materia** , el Sistema de Alerta Sísmica de la Ciudad , de salud , de deporte y recreación , de comunicaciones e información , comercio , limpia y recolección de basura",30,30
FC3F5431,FC3F5431_241BIS,Ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,interrumpa el servicio del Sistema Integrado de Transporte Público de la Ciudad de México . Son parte del Sistema Integrado de Transporte Público todos aquellos que están contemplados en la **Ley de la materia** . Artículo adicionado G . O . CDMX 31 / 03 / 23,30,13
FC3F5431,FC3F5431_354,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"la casilla o en el lugar donde los propios electores se encuentren formados ; Instale , abra o cierre una casilla fuera de los tiempos y formas previstos por la **ley de la materia** , la instale en lugar distinto al legalmente señalado , o impida su instalación ; Sin causa prevista por la ley expulse u ordene el retiro de la casilla electoral",30,30
BA76459A,BA76459A_46,Ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"de Desarrollo e Infraestructura Urbana de la Asamblea ; XI . El Coordinador de Desarrollo Urbano y Medio Ambiente del órgano de representación ciudadana que , de conformidad con la **Ley de la materia** , corresponda a la unidad o unidades territoriales en donde se ubique el Área de Gestión Estratégica de que se trate ; y XII . La representación de dos expertos",30,30
BA76459A,BA76459A_97,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"La aplicación de las sanciones a que se refiere el artículo anterior , se llevará a cabo previo procedimiento administrativo de conformidad con lo dispuesto en la **ley de la materia** .",27,1
BA76459A,BA76459A_107,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"regulación urbana , quien ejecute , prepare , instale o modifique un anuncio autosoportado en azotea , adosado , tapial o valla sin contar con la licencia que exija la **ley de la materia** . Se entiende que prepara la instalación el propietario , poseedor o administrador del inmueble o quien celebre convenio con persona física o moral cuya actividad preponderante constituya la colocación",30,30
BA76459A,BA76459A_108,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"A quien ejecute , instale o modifique un anuncio sin contar con las licencias y permisos necesarios para ello conforme lo exija la **ley de la materia** , se le impondrán de uno a cinco años de prisión , y de 500 a 4000 días multa .",23,20
BA76459A,BA76459A_109,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"tercero , la instalación de un anuncio autosoportado , en azotea , adosado , tapial o valla sin que se cuente con las licencias o permisos correspondientes que exija la **ley de la materia** , se le impondrá de tres meses a un año de prisión , o de 50 a 1000 días multa , según lo determine el juez competente . Las penas",30,30
BA76459A,BA76459A_109,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"anuncio autosoportado en azotea , adosado , tapial o valla , y cuya instalación o modificación no se encuentre respaldada con las licencias y permisos correspondientes conforme lo exija la **ley de la materia** ; se le impondrán las mismas penas establecidas en el párrafo anterior , además de las multas administrativas de tránsito respectivas , al vehículo si fuere el caso .",30,29
C08ED0E5,C08ED0E5_9,Ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"revisión y aprobación de los que participaron en la misma . Resguardar las actas originales elaboradas en cada sesión . Conforme a lo dispuesto por el artículo 21 de la **Ley de la materia** , recibir trimestralmente el informe que las Dependencias , Órganos Desconcentrados , Delegaciones y Entidades de la Administración Pública del Distrito Federal , así como los órganos de gobierno y",30,30
D210670F,D210670F_13,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"públicos al interior de su demarcación , mismo que será actualizado por lo menos cada seis meses , esta información deberá incluirse en el inventario de espacios públicos que la **ley de la materia** , incluyendo lo referente a la periodicidad del mantenimiento , recursos invertidos y nivel de aprovechamiento de los mismos .",30,20
A06352E4,A06352E4_10,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"Jefes Delegacionales , de los Consejeros Electorales y de los Comisionados , se hará con base en lo dispuesto en esta Ley y se sujetará a lo que disponga la **ley de la materia** respecto de las causas que den motivo al procedimiento respectivo .",30,11
79188754,79188754_145,Ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"FALTAS . Las faltas administrativas cometidas por los servidores públicos del Sistema Penitenciario , serán sancionadas conforme a la **Ley de la materia** vigente ; así mismo , los hechos que pueden ser constitutivos de delito se regirán de acuerdo a las disposiciones penales , haciéndolos del conocimiento del Agente del Ministerio Público",19,30
4EF1658F,4EF1658F_38,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,". Una vez que los expedientes hayan concluido en forma definitiva , cualquier persona podrá consultarlos , con las limitaciones que respecto de la protección de datos personales establezca la **ley de la materia** .",30,1
4EF1658F,4EF1658F_68,Ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"será el área encargada de recibir , tramitar y dar respuesta a las peticiones de información Los servicios de la Unidad de Transparencia se sujetarán a las disposiciones de la **Ley de la materia** .",30,1
4EF1658F,4EF1658F_69,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"los órganos o áreas del Tribunal , con los fundamentos legales , la motivación y opiniones técnicas que le sean proporcionadas ; VI . Realizar las notificaciones previstas en la **ley de la materia** , con el apoyo de la Secretaría General ; VII . Llevar el registro de las solicitudes de acceso a la información y actualizarlo trimestralmente , así como sus trámites",30,30
4EF1658F,4EF1658F_80,Ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"a las sentencias emitidas por el Tribunal , una vez que hayan causado estado , a fin de cumplir con las obligaciones de transparencia a las que se refiere la **Ley de la materia** . XII . Contar con un sistema que contenga el registro de las tesis relevantes y de jurisprudencia adoptadas , y en donde se dé a conocer de manera puntual",30,30
4EF1658F,4EF1658F_89,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"en el ejercicio de sus atribuciones , la o el inferior jerárquico de aquél será el facultado para iniciar el procedimiento respectivo , en términos de lo dispuesto en la **ley de la materia** .",30,1
4EF1658F,4EF1658F_91,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"pública afectada por las resoluciones de la Contraloría podrá , a su elección , interponer el recurso de revocación ante la propia Contraloría , en los términos previstos en la **ley de la materia** ; o bien , impugnar dichos actos o resoluciones mediante el juicio de inconformidad administrativa que se contempla en los artículos 175 a 219 de la Ley Procesal Electoral .",30,30
234F69A3,234F69A3_8C,ley en la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"protegerán los derechos culturales . Asimismo , favorecerán la promoción y el estímulo al desarrollo de la cultura y las artes . Los derechos culturales podrán ampliarse conforme a la **ley en la materia** que además establecerá los mecanismos y modalidades para su exigibilidad . Toda persona y colectividad podrá , en el marco de la gobernanza democrática , tomar iniciativas para velar por",30,30
234F69A3,234F69A3_11C,Ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"sociales , económicos , psicológicos y jurídicos para mantenerse a salvo . Para cumplimiento de lo anterior , se deberán tomar las medidas presupuestales suficientes , en términos de la **Ley de la materia** . Párrafo adicionado G . O . CDMX 29 / 08 / 24 Derechos de las niñas , niños y adolescentes Las niñas , niños y adolescentes son titulares de",30,30
234F69A3,234F69A3_16OCTIES,ley en la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"jurídicos , financieros y administrativos de inducción y fomento adecuados a esta forma de producción en sus diversas modalidades ; Fomentará la vivienda cooperativa en sus diversas modalidades . La **ley en la materia** regulará su constitución , funcionamiento y formas de tenencia ; Promoverá la asesoría integral para el desarrollo de estos proyectos ; y Dará prioridad en el acceso al suelo a",30,30
234F69A3,234F69A3_18P,ley en la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,"a lo previsto en las leyes de la materia . El Gobierno de la Ciudad y las alcaldías , en coordinación con el gobierno federal , y conforme a la **ley en la materia** , establecerán la obligación para el registro y catalogación del patrimonio histórico , cultural , inmaterial y material , natural , rural y urbano territorial . Esta misma ley establecerá",30,30
234F69A3,234F69A3_21D,ley de la materia,LEY_DE_MATERIA,SPECIFIC_LAW_MENTIONS,", sin menoscabo de los convenios de colaboración en la materia que puedan suscribir las alcaldías con el gobierno local . El Gobierno de la Ciudad , conforme a la **ley de la materia** , podrá contraer deuda pública para destinarla a inversiones públicas productivas y a su refinanciamiento o reestructura , mismas que deberán realizarse bajo las mejores condiciones del mercado . No",30,30
